,index,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,tagsList,minut,x_position,y_position,TagNames,Accurate,Assist,Counter attack,Goal,Head/body,Key pass,Left foot,Position: Goal center,Position: Goal center left,Position: Goal center right,Position: Goal high center,Position: Goal high left,Position: Goal high right,Position: Goal low center,Position: Goal low left,Position: Goal low right,Position: Out center left,Position: Out center right,Position: Out high center,Position: Out high left,Position: Out high right,Position: Out low left,Position: Out low right,Position: Post center left,Position: Post center right,Position: Post high center,Position: Post high left,Position: Post high right,Position: Post low left,Position: Post low right,Right foot,distance,angle,x_coordinate_recovery,y_coordinate_recovery,possesion_time,recovery_way,assist_type
0,20,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",225089,"[{'y': 34, 'x': 93}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,57.771186,100.0,180865315,"[1901, 401, 201, 1201, 1801]",0.9628531,93,34,"['Counter attack', 'Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.735089320456291,54.75,12,73,0.004634133333333512,Ground defending duel,Ground attacking duel
1,22,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",255738,"[{'y': 59, 'x': 80}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,60.727239000000004,100.0,180864547,"[402, 2101, 1802]",1.0121206500000002,80,59,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.799598620158125,15.57,100,100,0.030301016666666736,Reflexes,Shot
2,107,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",37831,"[{'y': 57, 'x': 88}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,446.98611200000016,100.0,180864486,"[402, 2101, 201, 1802]",7.449768533333336,88,57,"['Right foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.39636144630324,19.86,91,61,0.556305933333336,Air duel,Smart pass
3,111,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",15214,"[{'y': 66, 'x': 87}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,488.929113,100.0,180864491,"[402, 201, 1216, 1802]",8.14881855,87,66,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17.160492417177316,37.3,11,35,0.6621274166666664,Touch,Corner
4,228,10,Shot,"[{'id': 402}, {'id': 1214}, {'id': 1802}]",225089,"[{'y': 40, 'x': 75}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,948.8720789999999,100.0,180864792,"[402, 1214, 1802]",15.814534649999997,75,40,"['Right foot', 'Position: Out high center', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27.04279016669693,13.91,10,42,0.0393053499999958,Clearance,Air duel
5,250,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",247220,"[{'y': 69, 'x': 78}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,1028.2768,100.0,180864818,"[402, 2101, 1802]",17.137946666666668,78,69,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.194131022043848,28.13,54,74,0.20299851666666768,Smart pass,Simple pass
6,295,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 1215}, {'id': 1802}]",280383,"[{'y': 35, 'x': 78}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,1168.7312880000002,100.0,180864859,"[1901, 401, 1215, 1802]",19.478854800000004,78,35,"['Counter attack', 'Left foot', 'Position: Out high left', 'Not accurate']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.073342417795036,22.88,37,65,0.024831833333337272,Ground defending duel,Ground attacking duel
7,356,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",3470,"[{'y': 65, 'x': 89}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,1471.210757,100.0,180864933,"[402, 2101, 1802]",24.520179283333334,89,65,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.115058716392733,40.17,14,0,0.3587150000000001,Ball out of the field,Cross
8,420,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",364860,"[{'y': 62, 'x': 91}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,1805.2537329999998,100.0,180864787,"[403, 201, 1212, 1802]",30.08756221666666,91,62,"['Head/body', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.253264871045594,39.54,7,38,0.021968166666660238,Air duel,Air duel
9,502,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",399676,"[{'y': 63, 'x': 85}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,2097.535578,100.0,180864891,"[401, 2101, 1802]",34.9589263,85,63,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.873583859987342,28.21,17,32,0.024602166666667813,Ground defending duel,Ground attacking duel
10,520,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",37831,"[{'y': 63, 'x': 93}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,2148.467153,100.0,180864913,"[402, 2101, 1802]",35.80778588333333,93,63,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.199330337122838,48.98,14,45,0.7537474166666698,Clearance,Cross
11,638,10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",247220,"[{'y': 49, 'x': 76}, {'y': 0, 'x': 0}]",2565548,Shot,695,1H,2538.335605,100.0,180865226,"[402, 1216, 1802]",42.30559341666667,76,49,"['Right foot', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.20838154265363,1.48,77,93,0.042006049999997686,Ground defending duel,Simple pass
12,706,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",22578,"[{'y': 28, 'x': 90}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,2729.977375,100.0,180865144,"[402, 2101, 1802]",45.49962291666667,90,28,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.740913167027227,53.71,26,33,0.049677866666669956,Simple pass,Ground attacking duel
13,710,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",3695,"[{'y': 37, 'x': 99}, {'y': 100, 'x': 100}]",2565548,Shot,682,1H,2771.007389,100.0,180865154,"[402, 201, 1203, 1801]",46.18345648333333,99,37,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.514986788010889,82.92,82,46,0.2589321833333287,Foul,Simple pass
14,795,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1210}, {'id': 1802}]",255738,"[{'y': 52, 'x': 76}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,188.07180500000004,100.0,180865386,"[402, 201, 1210, 1802]",48.13453008333333,76,52,"['Right foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25.23350946658035,2.95,20,75,0.13672006666666192,Air duel,Simple pass
15,830,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",280383,"[{'y': 59, 'x': 72}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,267.11533899999995,100.0,180865409,"[402, 2101, 1802]",49.45192231666667,72,59,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.97636569032344,11.25,34,63,0.14055654999999945,Ground defending duel,Simple pass
16,901,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1214}, {'id': 1802}]",3470,"[{'y': 40, 'x': 80}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,421.80846500000007,100.0,180865478,"[402, 201, 1214, 1802]",52.03014108333333,80,40,"['Right foot', 'Opportunity', 'Position: Out high center', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21.982947936980608,17.2,21,64,0.02973408333333083,Ground defending duel,Ground attacking duel
17,1061,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1211}, {'id': 1802}]",213124,"[{'y': 40, 'x': 92}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,1123.8917339999996,100.0,180865674,"[401, 201, 1211, 1802]",63.731528899999994,92,40,"['Left foot', 'Opportunity', 'Position: Out center left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.621205204683699,37.73,0,72,0.40250326666665615,Ball out of the field,Corner
18,1128,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",247220,"[{'y': 39, 'x': 88}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,1364.6543920000004,100.0,180865747,"[401, 2101, 1802]",67.74423986666667,88,39,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.487322043773302,29.57,15,57,0.021321550000010348,Ground defending duel,Ground attacking duel
19,1273,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1207}, {'id': 1801}]",225089,"[{'y': 36, 'x': 91}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,2114.483826,100.0,180865894,"[402, 201, 1207, 1801]",80.2413971,91,36,"['Right foot', 'Opportunity', 'Position: Goal high center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.11916536979392,43.92,8,70,0.022257799999977124,Ground defending duel,Ground attacking duel
20,1299,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",254189,"[{'y': 35, 'x': 97}, {'y': 0, 'x': 0}]",2565548,Shot,695,2H,2166.09768,100.0,180865929,"[401, 201, 1215, 1802]",81.101628,97,35,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.246218814762841,72.1,6,59,0.06352691666667454,Ground defending duel,Ground attacking duel
21,1577,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",3840,"[{'y': 70, 'x': 85}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,269.21092999999996,100.0,180054592,"[401, 201, 1210, 1802]",4.486848833333332,85,70,"['Left foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.422108118409323,39.54,16,20,0.010359616666666405,Ground defending duel,Ground attacking duel
22,1681,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1210}, {'id': 1802}]",40770,"[{'y': 51, 'x': 90}, {'y': 100, 'x': 100}]",2565549,Shot,687,1H,605.8814570000001,100.0,180056206,"[403, 201, 1210, 1802]",10.098024283333334,90,51,"['Head/body', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.520099809412457,3.54,11,46,0.024565800000001303,Ground loose ball duel,Ground loose ball duel
23,1746,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",3840,"[{'y': 30, 'x': 91}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,756.110394,100.0,180054725,"[401, 201, 1215, 1802]",12.6018399,91,30,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.071792059381558,53.99,11,56,0.010626833333335028,Ground defending duel,Ground attacking duel
24,1838,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",3840,"[{'y': 71, 'x': 81}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,1084.59091,100.0,180054825,"[401, 201, 1202, 1801]",18.076515166666663,81,71,"['Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.17281530976481,34.38,18,20,0.016602049999995927,Ground defending duel,Ground attacking duel
25,1890,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}]",395636,"[{'y': 60, 'x': 96}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,1300.582823,100.0,180054901,"[101, 402, 201, 1204, 1801]",21.67638038333333,96,60,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal center left', 'Accurate']",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.738862965578344,57.13,5,32,0.02446376666666339,Air duel,Air duel
26,1904,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",3282,"[{'y': 72, 'x': 82}, {'y': 100, 'x': 100}]",2565549,Shot,687,1H,1412.799375,100.0,180055042,"[401, 201, 1203, 1801]",23.54665625,82,72,"['Left foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.70021096952515,37.11,14,22,0.027216766666668946,Ground defending duel,Ground attacking duel
27,1919,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",3827,"[{'y': 65, 'x': 92}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,1443.490308,100.0,180054933,"[402, 201, 1202, 1801]",24.0581718,92,65,"['Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.869440547280993,49.25,53,63,0.004077033333334867,Ground loose ball duel,Smart pass
28,1961,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",3840,"[{'y': 69, 'x': 87}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,1590.068515,100.0,180054976,"[401, 2101, 1802]",26.501141916666665,87,69,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.40774293605819,42.14,11,22,0.01707053333333164,Ground defending duel,Ground attacking duel
29,1987,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",3840,"[{'y': 39, 'x': 85}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,1809.225868,100.0,180055019,"[402, 2101, 1802]",30.153764466666665,85,39,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.296965051707772,24.42,26,90,2.6773868333333297,Hand foul,Simple pass
30,2019,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}]",355599,"[{'y': 24, 'x': 72}, {'y': 100, 'x': 100}]",2565549,Shot,687,1H,1934.155903,100.0,180055162,"[101, 401, 201, 1204, 1801]",32.23593171666667,72,24,"['Goal', 'Left foot', 'Opportunity', 'Position: Goal center left', 'Accurate']",1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.91120758687311,29.89,6,42,0.016043733333340526,Simple pass,Foul
31,2214,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",241945,"[{'y': 24, 'x': 84}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,2584.802852,100.0,180055268,"[402, 2101, 1802]",43.08004753333333,84,24,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.829603437741046,45.17,17,89,0.012977566666663165,Ground defending duel,Ground attacking duel
32,2216,10,Shot,"[{'id': 402}, {'id': 1210}, {'id': 1802}]",4911,"[{'y': 38, 'x': 81}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,2586.389361,100.0,180055269,"[402, 1210, 1802]",43.10648935,81,38,"['Right foot', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21.420609235033446,21.35,15,80,0.01134551666666539,Touch,Shot
33,2235,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1212}, {'id': 1802}]",395636,"[{'y': 52, 'x': 87}, {'y': 0, 'x': 0}]",2565549,Shot,692,1H,2642.24431,100.0,180055296,"[401, 201, 1212, 1802]",44.037405166666666,87,52,"['Left foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.711765021323847,5.44,52,84,0.03602751666666393,Ground defending duel,Cross
34,2262,10,Shot,"[{'id': 403}, {'id': 1213}, {'id': 1802}]",40770,"[{'y': 65, 'x': 95}, {'y': 100, 'x': 100}]",2565549,Shot,687,1H,2740.30738,100.0,180055434,"[403, 1213, 1802]",45.67178966666667,95,65,"['Head/body', 'Position: Out center right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.073617295175051,61.7,30,95,0.08646385000000123,Simple pass,
35,2349,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 201}, {'id': 1802}]",3840,"[{'y': 54, 'x': 90}, {'y': 0, 'x': 0}]",2565549,Shot,692,2H,256.145035,100.0,180055433,"[401, 2101, 201, 1802]",49.269083916666666,90,54,"['Left foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.817116066678771,13.91,23,17,0.5223044666666681,High pass,Cross
36,2355,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",395636,"[{'y': 37, 'x': 91}, {'y': 0, 'x': 0}]",2565549,Shot,692,2H,289.3988730000001,100.0,180055441,"[101, 402, 201, 1201, 1801]",49.82331455,91,37,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.676947582127175,41.8,10,45,0.02637705000000068,Air duel,Air duel
37,2373,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",3282,"[{'y': 66, 'x': 84}, {'y': 100, 'x': 100}]",2565549,Shot,687,2H,412.53952100000015,100.0,180055518,"[401, 201, 1210, 1802]",51.875658683333334,84,66,"['Left foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.758542456365547,31.76,72,14,0.6804189333333355,Smart pass,Simple pass
38,2511,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",241945,"[{'y': 24, 'x': 89}, {'y': 0, 'x': 0}]",2565549,Shot,692,2H,928.946343,100.0,180055609,"[402, 201, 1202, 1801]",60.482439049999996,89,24,"['Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.469794820661978,55.65,6,85,0.018380166666659647,Ground defending duel,Ground attacking duel
39,2574,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",278289,"[{'y': 71, 'x': 75}, {'y': 100, 'x': 100}]",2565549,Shot,687,2H,1139.6538570000002,100.0,180055757,"[402, 201, 1203, 1801]",63.99423095,75,71,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.58690588757128,27.47,10,54,0.040497550000011984,Clearance,Corner
40,2578,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 201}, {'id': 1802}]",3840,"[{'y': 65, 'x': 92}, {'y': 0, 'x': 0}]",2565549,Shot,692,2H,1152.237174,100.0,180055678,"[401, 2101, 201, 1802]",64.2039529,92,65,"['Left foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.869440547280993,49.25,75,71,0.20972195000000227,Shot,Touch
41,2603,10,Shot,"[{'id': 403}, {'id': 1215}, {'id': 1802}]",40770,"[{'y': 40, 'x': 88}, {'y': 100, 'x': 100}]",2565549,Shot,687,2H,1223.024141,100.0,180055802,"[403, 1215, 1802]",65.38373568333333,88,40,"['Head/body', 'Position: Out high left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.177799547179381,27.29,5,29,0.029208783333331212,Air duel,Air duel
42,2647,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",4424,"[{'y': 31, 'x': 80}, {'y': 0, 'x': 0}]",2565549,Shot,692,2H,1389.3515220000002,100.0,180055769,"[402, 2101, 1802]",68.15585870000001,80,31,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.36231721327017,30.46,19,84,0.011746100000010529,Ground defending duel,Ground attacking duel
43,2694,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1215}, {'id': 1802}]",3576,"[{'y': 46, 'x': 90}, {'y': 100, 'x': 100}]",2565549,Shot,687,2H,1527.3908540000002,100.0,180055866,"[403, 201, 1215, 1802]",70.45651423333334,90,46,"['Head/body', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.817116066678771,13.91,9,60,0.011042550000013307,Air duel,Air duel
44,2735,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}]",3676,"[{'y': 47, 'x': 71}, {'y': 100, 'x': 100}]",2565549,Shot,687,2H,1772.2048379999994,100.0,180055902,"[402, 201, 1209, 1801]",74.53674729999999,71,47,"['Right foot', 'Opportunity', 'Position: Goal high right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.51237453886538,3.66,18,74,0.17082694999997727,Head pass,Simple pass
45,2818,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",3576,"[{'y': 40, 'x': 90}, {'y': 100, 'x': 100}]",2565549,Shot,687,2H,2083.9196380000008,100.0,180055988,"[101, 402, 201, 1202, 1801]",79.73199396666668,90,40,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.349089035228468,31.76,39,24,0.12224956666668163,Ground defending duel,Smart pass
46,3169,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1203}, {'id': 1801}]",3674,"[{'y': 57, 'x': 92}, {'y': 100, 'x': 100}]",2565550,Shot,698,1H,482.525167,100.0,180434453,"[403, 201, 1203, 1801]",8.042086116666667,92,57,"['Head/body', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.553140844769331,28.44,10,38,0.010876516666666447,Air duel,Air duel
47,3313,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",3425,"[{'y': 61, 'x': 84}, {'y': 0, 'x': 0}]",2565550,Shot,678,1H,919.2077009999999,100.0,180434437,"[402, 2101, 1802]",15.32012835,84,61,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.258217328096407,23.05,13,15,0.08469760000000015,Touch,Cross
48,3381,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",230862,"[{'y': 72, 'x': 88}, {'y': 0, 'x': 0}]",2565550,Shot,678,1H,1134.177575,100.0,180434505,"[401, 201, 1201, 1801]",18.90295958333333,88,72,"['Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05911855254591,48.62,27,58,0.42803276666666434,High pass,Simple pass
49,3420,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",247141,"[{'y': 68, 'x': 94}, {'y': 0, 'x': 0}]",2565550,Shot,678,1H,1251.567802,100.0,180434561,"[402, 201, 1212, 1802]",20.859463366666667,94,68,"['Right foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13.288340754210061,61.7,31,17,0.14730011666666698,Ground defending duel,Smart pass
50,3437,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1216}, {'id': 1802}]",3409,"[{'y': 59, 'x': 88}, {'y': 0, 'x': 0}]",2565550,Shot,678,1H,1348.903884,100.0,180434576,"[403, 201, 1216, 1802]",22.4817314,88,59,"['Head/body', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.891814136389813,24.9,34,11,0.7295590666666705,Foul,Free kick cross
