,index,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,tagsList,minut,x_position,y_position,TagNames,Accurate,Assist,Counter attack,Goal,Head/body,Key pass,Left foot,Position: Goal center,Position: Goal center left,Position: Goal center right,Position: Goal high center,Position: Goal high left,Position: Goal high right,Position: Goal low center,Position: Goal low left,Position: Goal low right,Position: Out center left,Position: Out center right,Position: Out high center,Position: Out high left,Position: Out high right,Position: Out low left,Position: Out low right,Position: Post center left,Position: Post center right,Position: Post high center,Position: Post high left,Position: Post high right,Position: Post low left,Position: Post low right,Right foot,distance,angle,x_coordinate_recovery,y_coordinate_recovery,possesion_time,recovery_way,assist_type
0,213,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",256992,"[{'y': 57, 'x': 94}, {'y': 0, 'x': 0}]",2500686,Shot,3799,1H,605.9754929999999,100.0,176505350,"[101, 402, 201, 1201, 1801]",10.099591549999998,94,57,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.771261158911077,35.84,23,4,0.4519937333333317,High pass,Touch
1,302,10,Shot,"[{'id': 403}, {'id': 1214}, {'id': 1802}]",334552,"[{'y': 42, 'x': 83}, {'y': 100, 'x': 100}]",2500686,Shot,3772,1H,859.2363939999999,100.0,176506696,"[403, 1214, 1802]",14.320606566666665,83,42,"['Head/body', 'Position: Out high center', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.592000968158317,16.24,15,60,0.0032513999999963517,Air duel,Air duel
2,498,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}]",26389,"[{'y': 43, 'x': 96}, {'y': 100, 'x': 100}]",2500686,Shot,3772,1H,1568.104834,100.0,176505459,"[101, 402, 201, 1205, 1801]",26.135080566666666,96,43,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low left', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.192132104533949,47.29,5,85,0.05413298333333216,Ground defending duel,Cross
3,577,10,Shot,"[{'id': 402}, {'id': 1210}, {'id': 1802}]",276920,"[{'y': 21, 'x': 84}, {'y': 100, 'x': 100}]",2500686,Shot,3772,1H,1800.8520780000001,100.0,176505547,"[402, 1210, 1802]",30.014201300000003,84,21,"['Right foot', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25.25,48.29,0,80,0.1573634333333409,Ball out of the field,Simple pass
4,629,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",366760,"[{'y': 51, 'x': 73}, {'y': 0, 'x': 0}]",2500686,Shot,3799,1H,2009.537139,100.0,176505707,"[402, 201, 1203, 1801]",33.49228565,73,51,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.35745052010141,1.31,53,48,0.09234040000000476,Ground defending duel,Simple pass
5,648,10,Shot,"[{'id': 402}, {'id': 1215}, {'id': 1802}]",274344,"[{'y': 59, 'x': 72}, {'y': 0, 'x': 0}]",2500686,Shot,3799,1H,2072.957133,100.0,176505732,"[402, 1215, 1802]",34.54928555,72,59,"['Right foot', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29.97636569032344,11.25,21,37,0.030033250000002454,Air duel,Air duel
6,932,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",334552,"[{'y': 32, 'x': 82}, {'y': 100, 'x': 100}]",2500686,Shot,3772,2H,110.75678999999992,100.0,176505941,"[402, 2101, 1802]",46.8459465,82,32,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.228360263411247,31.76,17,72,0.0369310333333317,Ground defending duel,Ground attacking duel
7,1049,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",274970,"[{'y': 51, 'x': 93}, {'y': 100, 'x': 100}]",2500686,Shot,3772,2H,410.5420290000001,100.0,176506029,"[101, 402, 201, 1202, 1801]",51.84236715,93,51,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.378685519792798,5.05,8,48,0.01137025000000591,Ground defending duel,Ground attacking duel
8,1147,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",256992,"[{'y': 68, 'x': 87}, {'y': 0, 'x': 0}]",2500686,Shot,3799,2H,684.0321909999998,100.0,176506198,"[402, 2101, 1802]",56.40053651666666,87,68,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.978111691721136,40.6,30,52,0.046559866666669336,Ground defending duel,Ground attacking duel
9,1157,10,Shot,"[{'id': 402}, {'id': 1214}, {'id': 1802}]",26044,"[{'y': 21, 'x': 82}, {'y': 0, 'x': 0}]",2500686,Shot,3799,2H,707.2584419999997,100.0,176506215,"[402, 1214, 1802]",56.7876407,82,21,"['Right foot', 'Position: Out high center', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,26.693304403913732,44.92,61,18,0.21702793333332693,Ground attacking duel,Simple pass
10,1383,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",334552,"[{'y': 37, 'x': 88}, {'y': 100, 'x': 100}]",2500686,Shot,3772,2H,1576.405874,100.0,176506380,"[402, 201, 1201, 1801]",71.27343123333333,88,37,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.171107408491967,33.85,25,52,0.07874624999998048,Ground loose ball duel,Smart pass
11,1553,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",26120,"[{'y': 50, 'x': 79}, {'y': 0, 'x': 0}]",2500686,Shot,3799,2H,2206.819237,100.0,176506616,"[401, 201, 1203, 1801]",81.78032061666667,79,50,"['Left foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.049999999999997,0.0,38,24,0.3494990166666554,Ground defending duel,Simple pass
12,1556,10,Shot,"[{'id': 402}, {'id': 1214}, {'id': 1802}]",274344,"[{'y': 34, 'x': 75}, {'y': 0, 'x': 0}]",2500686,Shot,3799,2H,2215.4777719999997,100.0,176506621,"[402, 1214, 1802]",81.92462953333333,75,34,"['Right foot', 'Position: Out high center', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,28.235128829173064,21.61,100,100,0.1174317166666583,Save attempt,Simple pass
13,1633,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",26638,"[{'y': 55, 'x': 87}, {'y': 0, 'x': 0}]",2500686,Shot,3799,2H,2558.6243059999997,100.0,176506706,"[401, 201, 1201, 1801]",87.64373843333333,87,55,"['Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.031571544199892,13.39,20,36,0.016234799999992333,Ground defending duel,Ground attacking duel
14,1635,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",253784,"[{'y': 47, 'x': 93}, {'y': 0, 'x': 0}]",2500686,Shot,3799,2H,2560.235393,100.0,176506707,"[101, 401, 201, 1201, 1801]",87.67058988333334,93,47,"['Goal', 'Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60427511338194,14.86,100,100,0.011408150000008277,Reflexes,Shot
15,1757,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",286553,"[{'y': 64, 'x': 88}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,122.92035600000004,100.0,176435714,"[401, 201, 1202, 1801]",2.0486726000000006,88,64,"['Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.542522317822158,35.84,15,21,0.019793900000000253,Ground defending duel,Ground attacking duel
16,1881,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",250134,"[{'y': 34, 'x': 90}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,512.154226,100.0,176435835,"[401, 201, 1215, 1802]",8.535903766666667,90,34,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.778700890132393,44.73,75,8,0.1582215333333341,Ground defending duel,Simple pass
17,1970,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",250134,"[{'y': 38, 'x': 87}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,828.6870260000002,100.0,176435933,"[401, 2101, 1802]",13.811450433333336,87,38,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.721402609182178,29.74,27,37,0.05458433333333801,Ground defending duel,Simple pass
18,2089,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1207}, {'id': 1801}]",217874,"[{'y': 43, 'x': 77}, {'y': 100, 'x': 100}]",2500687,Shot,3770,1H,1231.154918,100.0,176436081,"[402, 201, 1207, 1801]",20.519248633333333,77,43,"['Right foot', 'Opportunity', 'Position: Goal high center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.574885554158747,10.67,25,59,0.014124450000000621,Ground attacking duel,Ground defending duel
19,2091,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1215}, {'id': 1802}]",99453,"[{'y': 45, 'x': 95}, {'y': 100, 'x': 100}]",2500687,Shot,3770,1H,1234.432647,100.0,176436084,"[403, 201, 1215, 1802]",20.57387745,95,45,"['Head/body', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.174544517614234,31.76,0,0,0.021692033333334138,Save attempt,Shot
20,2169,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",286553,"[{'y': 65, 'x': 79}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,1449.254948,100.0,176436141,"[401, 201, 1202, 1801]",24.154249133333334,79,65,"['Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.109437985983828,23.85,41,98,0.16919299999999993,Simple pass,Simple pass
21,2221,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",25923,"[{'y': 44, 'x': 94}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,1644.9638519999999,100.0,176436190,"[403, 201, 1212, 1802]",27.416064199999997,94,44,"['Head/body', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.409453421137078,31.76,5,16,0.05738291666666484,Ground defending duel,Cross
22,2295,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",286553,"[{'y': 58, 'x': 73}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,1862.8285829999998,100.0,176436256,"[401, 2101, 1802]",31.047143049999995,73,58,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.822950924567035,10.39,28,40,0.008771033333328404,Ground defending duel,Ground attacking duel
23,2397,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",25923,"[{'y': 67, 'x': 86}, {'y': 0, 'x': 0}]",2500687,Shot,3776,1H,2200.403186,100.0,176436340,"[401, 201, 1215, 1802]",36.673386433333334,86,67,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.390010875472587,36.93,8,25,0.06418998333332837,Ground defending duel,Simple pass
24,2607,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",213308,"[{'y': 36, 'x': 80}, {'y': 0, 'x': 0}]",2500687,Shot,3776,2H,136.1846700000001,100.0,176436550,"[101, 401, 201, 1202, 1801]",47.2697445,80,36,"['Goal', 'Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.88689581398054,23.43,7,43,0.03315684999999746,Clearance,Cross
25,2641,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",260002,"[{'y': 42, 'x': 90}, {'y': 100, 'x': 100}]",2500687,Shot,3770,2H,251.51129799999993,100.0,176436733,"[402, 201, 1203, 1801]",49.19185496666667,90,42,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.717081547894082,26.35,56,13,0.2797880833333366,Ground attacking duel,Smart pass
26,2702,10,Shot,"[{'id': 402}, {'id': 1214}, {'id': 1802}]",144867,"[{'y': 79, 'x': 72}, {'y': 0, 'x': 0}]",2500687,Shot,3776,2H,518.307804,100.0,176436637,"[402, 1214, 1802]",53.6384634,72,79,"['Right foot', 'Position: Out high center', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34.92395309812451,32.67,29,75,0.1352655333333317,Ground attacking duel,Simple pass
27,2736,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 2101}, {'id': 1802}]",250134,"[{'y': 66, 'x': 86}, {'y': 0, 'x': 0}]",2500687,Shot,3776,2H,616.285617,100.0,176436665,"[1901, 401, 2101, 1802]",55.27142695,86,66,"['Counter attack', 'Left foot', 'Blocked', 'Not accurate']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.006943105369107,35.28,8,45,0.07325368333333415,Ground loose ball duel,Ground loose ball duel
28,2807,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",99453,"[{'y': 62, 'x': 88}, {'y': 100, 'x': 100}]",2500687,Shot,3770,2H,805.0415699999999,100.0,176436961,"[402, 2101, 1802]",58.417359499999996,88,62,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.818906842274156,31.76,42,74,0.15909179999999168,Simple pass,Smart pass
29,2953,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 1205}, {'id': 1801}]",286553,"[{'y': 63, 'x': 93}, {'y': 0, 'x': 0}]",2500687,Shot,3776,2H,1464.9960210000002,100.0,176436831,"[101, 402, 1205, 1801]",69.41660035000001,93,63,"['Goal', 'Right foot', 'Position: Goal low left', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.199330337122838,48.98,40,80,0.36781751666666196,Ground loose ball duel,Cross
30,3181,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",242446,"[{'y': 37, 'x': 85}, {'y': 100, 'x': 100}]",2500687,Shot,3770,2H,2228.678835,100.0,176437249,"[402, 2101, 1802]",82.14464725,85,37,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.873583859987342,28.21,9,53,0.03394311666666283,Clearance,Cross
31,3226,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",242446,"[{'y': 46, 'x': 77}, {'y': 100, 'x': 100}]",2500687,Shot,3770,2H,2413.447157,100.0,176437276,"[402, 201, 1212, 1802]",85.22411928333334,77,46,"['Right foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24.2895553685118,6.14,16,36,0.02556183333334161,Simple pass,Simple pass
32,3283,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",260002,"[{'y': 64, 'x': 76}, {'y': 100, 'x': 100}]",2500687,Shot,3770,2H,2631.492096,100.0,176437320,"[402, 2101, 1802]",88.8582016,76,64,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.7927228926065,19.86,10,75,0.05603315000000464,Touch,Simple pass
33,3302,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",250134,"[{'y': 39, 'x': 90}, {'y': 0, 'x': 0}]",2500687,Shot,3776,2H,2734.907431,100.0,176437093,"[402, 2101, 1802]",90.58179051666667,90,39,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.703247616259395,34.25,5,68,0.015079000000000065,Ground defending duel,Ground attacking duel
34,3304,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",70959,"[{'y': 57, 'x': 85}, {'y': 0, 'x': 0}]",2500687,Shot,3776,2H,2737.267164,100.0,176437096,"[402, 2101, 1802]",90.6211194,85,57,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.394053800082517,16.11,3,53,0.01602166666665994,Clearance,Shot
35,3325,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",142755,"[{'y': 64, 'x': 92}, {'y': 0, 'x': 0}]",2500688,Shot,3766,1H,38.210256000000015,100.0,176188964,"[401, 201, 1203, 1801]",0.6368376000000002,92,64,"['Left foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.384264209067897,47.29,20,31,0.028597216666667258,Ground defending duel,Ground attacking duel
36,3380,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",5167,"[{'y': 42, 'x': 74}, {'y': 0, 'x': 0}]",2500688,Shot,3766,1H,202.445726,100.0,176189008,"[402, 201, 1203, 1801]",3.3740954333333333,74,42,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.79082582436153,10.78,26,60,0.02894844999999968,Head pass,High pass
37,3497,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1216}, {'id': 1802}]",5167,"[{'y': 46, 'x': 91}, {'y': 0, 'x': 0}]",2500688,Shot,3766,1H,567.951667,100.0,176189378,"[403, 201, 1216, 1802]",9.465861116666668,91,46,"['Head/body', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.801147891956333,15.38,11,57,0.041312283333333255,Air duel,Air duel
38,3747,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",142755,"[{'y': 72, 'x': 88}, {'y': 0, 'x': 0}]",2500688,Shot,3766,1H,1333.844117,100.0,176189666,"[401, 2101, 1802]",22.230735283333335,88,72,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.05911855254591,48.62,14,17,0.02708275000000171,Ground defending duel,Ground attacking duel
39,3757,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}]",5167,"[{'y': 36, 'x': 80}, {'y': 0, 'x': 0}]",2500688,Shot,3766,1H,1360.5385119999999,100.0,176189687,"[101, 402, 201, 1205, 1801]",22.675641866666663,80,36,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low left', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.88689581398054,23.43,32,77,0.06608808333333016,Ground defending duel,Simple pass
40,3993,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1213}, {'id': 1802}]",5167,"[{'y': 49, 'x': 93}, {'y': 0, 'x': 0}]",2500688,Shot,3766,1H,2347.96293,100.0,176189936,"[402, 201, 1213, 1802]",39.1327155,93,49,"['Right foot', 'Opportunity', 'Position: Out center right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.378685519792798,5.05,0,46,0.7169042499999989,Ball out of the field,Simple pass
41,4059,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",28990,"[{'y': 35, 'x': 97}, {'y': 100, 'x': 100}]",2500688,Shot,3779,1H,2741.6886640000002,100.0,176189298,"[403, 201, 1212, 1802]",45.694811066666674,97,35,"['Head/body', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.246218814762841,72.1,61,13,0.3953798666666728,Touch,Simple pass
42,4230,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",5167,"[{'y': 51, 'x': 93}, {'y': 0, 'x': 0}]",2500688,Shot,3766,2H,546.2623509999999,100.0,176190106,"[403, 201, 1214, 1802]",54.104372516666665,93,51,"['Head/body', 'Opportunity', 'Position: Out high center', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.378685519792798,5.05,9,50,0.03061429999999632,Air duel,Air duel
43,4244,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",3803,"[{'y': 30, 'x': 77}, {'y': 0, 'x': 0}]",2500688,Shot,3766,2H,593.8445449999998,100.0,176190112,"[402, 201, 1216, 1802]",54.89740908333333,77,30,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27.4266749716403,28.29,11,76,0.08311723333332566,Ground defending duel,Simple pass
44,4317,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",5167,"[{'y': 50, 'x': 85}, {'y': 0, 'x': 0}]",2500688,Shot,3766,2H,921.203818,100.0,176190153,"[101, 402, 201, 1201, 1801]",60.353396966666665,85,50,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.75,0.0,34,56,0.06300783333333726,Touch,Acceleration
45,4698,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",412701,"[{'y': 71, 'x': 73}, {'y': 100, 'x': 100}]",2500688,Shot,3779,2H,2354.1889600000004,100.0,176189903,"[402, 201, 1216, 1802]",84.23648266666667,73,71,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31.464980533920556,25.71,61,82,0.15274295000001814,Ground defending duel,Acceleration
46,4735,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",412701,"[{'y': 48, 'x': 87}, {'y': 100, 'x': 100}]",2500688,Shot,3779,2H,2481.1786239999997,100.0,176189935,"[402, 2101, 1802]",86.35297706666665,87,48,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.711765021323847,5.44,15,35,0.029813233333328526,Air duel,Simple pass
47,4744,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",25673,"[{'y': 68, 'x': 94}, {'y': 100, 'x': 100}]",2500688,Shot,3779,2H,2493.059859,100.0,176189943,"[402, 201, 1201, 1801]",86.55099765,94,68,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.288340754210061,61.7,29,14,0.06816381666666871,Ground defending duel,Smart pass
48,4756,10,Shot,"[{'id': 402}, {'id': 1212}, {'id': 1802}]",25641,"[{'y': 50, 'x': 83}, {'y': 100, 'x': 100}]",2500688,Shot,3779,2H,2542.117948,100.0,176189952,"[402, 1212, 1802]",87.36863246666667,83,50,"['Right foot', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,17.849999999999994,0.0,11,52,0.034789383333333035,Clearance,Air duel
49,4802,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",28115,"[{'y': 57, 'x': 86}, {'y': 0, 'x': 0}]",2500688,Shot,3766,2H,2702.596849,100.0,176190417,"[101, 401, 201, 1202, 1801]",90.04328081666667,86,57,"['Goal', 'Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38806355588643,17.2,35,37,0.1111251333333314,Ground defending duel,Simple pass
