,index,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,tagsList,minut,x_position,y_position,TagNames,Accurate,Assist,Counter attack,Goal,Head/body,Key pass,Left foot,Position: Goal center,Position: Goal center left,Position: Goal center right,Position: Goal high center,Position: Goal high left,Position: Goal high right,Position: Goal low center,Position: Goal low left,Position: Goal low right,Position: Out center left,Position: Out center right,Position: Out high center,Position: Out high left,Position: Out high right,Position: Out low left,Position: Out low right,Position: Post center left,Position: Post center right,Position: Post high center,Position: Post high left,Position: Post high right,Position: Post low left,Position: Post low right,Right foot,distance,angle,x_coordinate_recovery,y_coordinate_recovery,possesion_time,recovery_way,assist_type
0,68,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",21077,"[{'y': 41, 'x': 80}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,193.924279,100.0,180424028,"[402, 201, 1203, 1801]",3.232071316666667,80,41,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.799598620158125,15.57,30,68,0.04013111666666713,Ground defending duel,Ground attacking duel
1,90,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",8327,"[{'y': 33, 'x': 95}, {'y': 100, 'x': 100}]",2575959,Shot,3158,1H,250.84315200000003,100.0,180424079,"[401, 201, 1210, 1802]",4.1807192,95,33,"['Left foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.23376475170256,64.59,45,100,0.42455831666666777,Ball out of the field,High pass
2,213,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",20879,"[{'y': 63, 'x': 72}, {'y': 100, 'x': 100}]",2575959,Shot,3158,1H,633.5777740000002,100.0,180424208,"[402, 2101, 1802]",10.55962956666667,72,63,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.59023537013078,16.04,12,16,0.05307236666666704,Ground defending duel,Simple pass
3,426,10,Shot,"[{'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1210}, {'id': 1802}]",23149,"[{'y': 62, 'x': 91}, {'y': 100, 'x': 100}]",2575959,Shot,3158,1H,1359.4694220000001,100.0,180424444,"[1901, 402, 201, 1210, 1802]",22.6578237,91,62,"['Counter attack', 'Right foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.253264871045594,39.54,66,14,0.1647611666666684,Ground defending duel,Smart pass
4,435,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 1216}, {'id': 1802}]",295176,"[{'y': 26, 'x': 86}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,1412.601525,100.0,180424409,"[1901, 401, 1216, 1802]",23.54335875,86,26,"['Counter attack', 'Left foot', 'Position: Out high right', 'Not accurate']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.434784813475506,46.7,52,52,0.2399330500000012,High pass,Simple pass
5,451,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",246175,"[{'y': 60, 'x': 74}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,1462.267677,100.0,180424432,"[401, 201, 1201, 1801]",24.37112795,74,60,"['Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.06314308839977,13.39,32,10,0.1401106666666685,Ground attacking duel,Simple pass
6,466,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1214}, {'id': 1802}]",21620,"[{'y': 40, 'x': 87}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,1492.408601,100.0,180424448,"[401, 201, 1214, 1802]",24.873476683333333,87,40,"['Left foot', 'Opportunity', 'Position: Out high center', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15.118614354496914,25.46,81,82,0.2159625833333294,Ground attacking duel,Simple pass
7,513,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",246175,"[{'y': 32, 'x': 91}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,1666.254775,100.0,180424495,"[401, 2101, 1802]",27.770912916666667,91,32,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.039697470361565,51.07,69,75,0.11530749999999657,Ground defending duel,Simple pass
8,520,10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",21077,"[{'y': 14, 'x': 77}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,1725.8669799999998,100.0,180424514,"[402, 1216, 1802]",28.764449666666664,77,14,"['Right foot', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33.627109599250424,44.1,5,64,0.9677467499999999,Clearance,Simple pass
9,616,10,Shot,"[{'id': 403}, {'id': 2101}, {'id': 1802}]",246175,"[{'y': 33, 'x': 91}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,2121.0066859999997,100.0,180424622,"[403, 2101, 1802]",35.35011143333333,91,33,"['Head/body', 'Blocked', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.539773038118582,49.46,9,63,0.0006661166666646068,Touch,Cross
10,701,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",8327,"[{'y': 61, 'x': 75}, {'y': 100, 'x': 100}]",2575959,Shot,3158,1H,2351.788882,100.0,180424759,"[401, 2101, 1802]",39.19648136666667,75,61,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.206341172601654,15.24,20,29,0.062492650000002925,Ground defending duel,Ground attacking duel
11,751,10,Shot,"[{'id': 402}, {'id': 1212}, {'id': 1802}]",21620,"[{'y': 58, 'x': 67}, {'y': 0, 'x': 0}]",2575959,Shot,3172,1H,2557.7921469999997,100.0,180424746,"[402, 1212, 1802]",42.62986911666666,67,58,"['Right foot', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35.03801506935004,8.53,31,44,0.053445099999990475,Simple pass,High pass
12,858,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",246175,"[{'y': 51, 'x': 88}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,187.20389500000007,100.0,180424895,"[402, 201, 1201, 1801]",48.12006491666667,88,51,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.616754733290167,2.95,18,56,0.02639171666667295,Ground defending duel,Ground attacking duel
13,1112,10,Shot,"[{'id': 403}, {'id': 2101}, {'id': 1802}]",135150,"[{'y': 65, 'x': 94}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,1036.4702319999997,100.0,180425184,"[403, 2101, 1802]",62.27450386666666,94,65,"['Head/body', 'Blocked', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.608294448367511,57.13,5,38,0.01253104999999266,Air duel,Air duel
14,1225,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1215}, {'id': 1802}]",8327,"[{'y': 37, 'x': 92}, {'y': 100, 'x': 100}]",2575959,Shot,3158,2H,1434.0037030000005,100.0,180425339,"[402, 201, 1215, 1802]",68.90006171666667,92,37,"['Right foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.914801718870528,45.17,11,86,0.9452791666666798,Foul,Free kick cross
15,1232,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}]",20820,"[{'y': 66, 'x': 71}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,1479.1145500000002,100.0,180425314,"[401, 201, 1206, 1801]",69.65190916666667,71,66,"['Left foot', 'Opportunity', 'Position: Goal center right', 'Accurate']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.177049274288656,18.86,64,62,0.03976683333333142,Ground defending duel,Simple pass
16,1260,10,Shot,"[{'id': 401}, {'id': 1210}, {'id': 1802}]",21077,"[{'y': 34, 'x': 81}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,1555.6491530000005,100.0,180425338,"[401, 1210, 1802]",70.92748588333335,81,34,"['Left foot', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.498055471529092,27.53,22,59,0.04272026666669149,Ground defending duel,Ground attacking duel
17,1404,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",20820,"[{'y': 54, 'x': 75}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,2179.1648170000003,100.0,180425485,"[401, 201, 1205, 1801]",81.31941361666668,75,54,"['Left foot', 'Opportunity', 'Position: Goal low left', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.378447641967107,5.66,8,58,1.9384207000000089,Clearance,Simple pass
18,1479,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1220}, {'id': 1802}]",20820,"[{'y': 54, 'x': 97}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,2475.333254,100.0,180425586,"[402, 201, 1220, 1802]",86.25555423333333,97,54,"['Right foot', 'Opportunity', 'Position: Post center right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0844216236818705,39.54,11,61,0.03173286666665831,Air duel,Air duel
19,1556,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1213}, {'id': 1802}]",41034,"[{'y': 45, 'x': 88}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,2803.5798910000008,100.0,180425658,"[403, 201, 1213, 1802]",91.72633151666668,88,45,"['Head/body', 'Opportunity', 'Position: Out center right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.012397934277903,14.46,19,87,0.8531963166666685,Foul,Free kick cross
20,1602,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",20820,"[{'y': 67, 'x': 89}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,2974.571855,100.0,180425705,"[401, 2101, 1802]",94.57619758333334,89,67,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.984523765192376,43.73,15,92,0.1125342666666711,Ground defending duel,Cross
21,1604,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",20841,"[{'y': 42, 'x': 88}, {'y': 0, 'x': 0}]",2575959,Shot,3172,2H,2977.489908,100.0,180425706,"[401, 2101, 1802]",94.62483180000001,88,42,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.630847369110985,22.43,5,34,0.02387680000001069,Touch,Shot
22,1641,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",21234,"[{'y': 56, 'x': 92}, {'y': 100, 'x': 100}]",2575960,Shot,3185,1H,91.19346499999996,100.0,180460913,"[403, 201, 1212, 1802]",1.5198910833333328,92,56,"['Head/body', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.261209424259885,24.9,4,21,0.006715516666666366,Air duel,Cross
23,1685,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 2101}, {'id': 1802}]",259292,"[{'y': 36, 'x': 92}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,250.37136099999998,100.0,180460872,"[1901, 401, 2101, 1802]",4.172856016666667,92,36,"['Counter attack', 'Left foot', 'Blocked', 'Not accurate']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.384264209067897,47.29,70,72,0.2080183833333331,Ground loose ball duel,Smart pass
24,1765,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",259292,"[{'y': 27, 'x': 87}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,481.015625,100.0,180460924,"[401, 201, 1215, 1802]",8.016927083333334,87,27,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.24413495311667,47.6,63,77,0.26838669999999976,High pass,Cross
25,1824,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",21123,"[{'y': 59, 'x': 77}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,706.8940580000002,100.0,180460995,"[401, 201, 1215, 1802]",11.781567633333337,77,59,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.84844059493473,13.62,29,29,0.042781600000003195,Ground defending duel,Ground attacking duel
26,1923,10,Shot,"[{'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",20812,"[{'y': 59, 'x': 75}, {'y': 100, 'x': 100}]",2575960,Shot,3185,1H,964.112513,100.0,180461268,"[1901, 402, 201, 1216, 1802]",16.068541883333335,75,59,"['Counter attack', 'Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26.893958429357326,12.56,40,46,0.16568756666666928,Ground defending duel,Touch
27,1958,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1217}, {'id': 1802}]",259292,"[{'y': 62, 'x': 97}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,1094.3485859999998,100.0,180461164,"[402, 201, 1217, 1802]",18.239143099999996,97,62,"['Right foot', 'Opportunity', 'Position: Post low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.412044935685971,68.01,44,37,0.29881489999999644,Foul,Cross
28,2082,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",21123,"[{'y': 40, 'x': 78}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,1524.879756,100.0,180461248,"[401, 201, 1215, 1802]",25.4146626,78,40,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23.99708315608378,15.72,23,55,0.023490983333331883,Ground defending duel,Ground attacking duel
29,2109,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1209}, {'id': 1801}]",259292,"[{'y': 35, 'x': 89}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,1592.832659,100.0,180461275,"[101, 401, 201, 1209, 1801]",26.547210983333333,89,35,"['Goal', 'Left foot', 'Opportunity', 'Position: Goal high right', 'Accurate']",1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.115058716392733,40.17,9,9,0.0791379166666708,Ground defending duel,Cross
30,2179,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",21123,"[{'y': 72, 'x': 93}, {'y': 0, 'x': 0}]",2575960,Shot,3166,1H,1820.744623,100.0,180461321,"[401, 201, 1201, 1801]",30.345743716666668,93,72,"['Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.07832391762275,62.8,27,83,0.11723184999999958,Ground defending duel,Simple pass
31,2218,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",20941,"[{'y': 54, 'x': 77}, {'y': 100, 'x': 100}]",2575960,Shot,3185,1H,1979.7419129999998,100.0,180461575,"[101, 402, 201, 1202, 1801]",32.99569855,77,54,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.2895553685118,6.14,29,54,0.008167783333334455,Ground defending duel,Ground attacking duel
32,2378,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 1215}, {'id': 1802}]",8148,"[{'y': 67, 'x': 76}, {'y': 100, 'x': 100}]",2575960,Shot,3185,1H,2573.4621230000002,100.0,180461796,"[1901, 401, 1215, 1802]",42.89103538333334,76,67,"['Counter attack', 'Left foot', 'Position: Out high left', 'Not accurate']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27.516222487834337,23.68,31,20,0.18280498333334094,Ground loose ball duel,Ground attacking duel
33,2400,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",20941,"[{'y': 77, 'x': 73}, {'y': 100, 'x': 100}]",2575960,Shot,3185,1H,2706.712156,100.0,180461825,"[402, 2101, 1802]",45.111869266666666,73,77,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.342540395116856,31.76,23,95,0.018773250000002406,High pass,High pass
34,2519,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",20796,"[{'y': 63, 'x': 89}, {'y': 0, 'x': 0}]",2575960,Shot,3166,2H,412.22526000000016,100.0,180461656,"[402, 201, 1202, 1801]",51.870421,89,63,"['Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.311009747743169,36.19,33,94,0.2427898500000012,Simple pass,Cross
35,2637,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",90268,"[{'y': 36, 'x': 76}, {'y': 0, 'x': 0}]",2575960,Shot,3166,2H,724.2350310000003,100.0,180461783,"[402, 2101, 1802]",57.070583850000006,76,36,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.7927228926065,19.86,20,45,0.016282916666668257,Simple pass,Air duel
36,2661,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",8148,"[{'y': 60, 'x': 79}, {'y': 100, 'x': 100}]",2575960,Shot,3185,2H,769.30125,100.0,180462113,"[401, 201, 1201, 1801]",57.821687499999996,79,60,"['Left foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.988094744889143,16.42,29,25,0.12543031666666593,Ground defending duel,Smart pass
37,2853,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",259292,"[{'y': 29, 'x': 94}, {'y': 0, 'x': 0}]",2575960,Shot,3166,2H,1517.2555199999995,100.0,180461936,"[401, 201, 1210, 1802]",70.28759199999999,94,29,"['Left foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15.033712116440169,65.22,85,79,1.3930081499999858,,Smart pass
38,2988,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",259292,"[{'y': 34, 'x': 81}, {'y': 0, 'x': 0}]",2575960,Shot,3166,2H,2060.071428,100.0,180462090,"[402, 201, 1216, 1802]",79.3345238,81,34,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22.498055471529092,27.53,20,73,0.03053491666665309,Ground defending duel,Ground attacking duel
39,3125,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",90268,"[{'y': 30, 'x': 77}, {'y': 0, 'x': 0}]",2575960,Shot,3166,2H,2743.4339579999996,100.0,180462278,"[402, 2101, 1802]",90.7238993,77,30,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.4266749716403,28.29,4,91,0.12789048333333142,Ground defending duel,Simple pass
40,3145,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",295273,"[{'y': 61, 'x': 74}, {'y': 0, 'x': 0}]",2575960,Shot,3166,2H,2803.1190469999997,100.0,180462297,"[402, 2101, 1802]",91.71865078333333,74,61,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.22078134992013,14.68,16,90,0.1013812999999999,Ground defending duel,Simple pass
41,3316,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1209}, {'id': 1801}]",20449,"[{'y': 63, 'x': 94}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,768.279757,100.0,180454857,"[402, 201, 1209, 1801]",12.804662616666667,94,63,"['Right foot', 'Opportunity', 'Position: Goal high right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.540042694410683,53.29,13,37,0.00599854999999927,Ground defending duel,Ground attacking duel
42,3358,10,Shot,"[{'id': 402}, {'id': 1210}, {'id': 1802}]",15524,"[{'y': 19, 'x': 70}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,907.533902,100.0,180454908,"[402, 1210, 1802]",15.125565033333334,70,19,"['Right foot', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,37.39348205235773,32.61,23,83,0.5286805500000025,Launch,Simple pass
43,3378,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",69513,"[{'y': 46, 'x': 91}, {'y': 0, 'x': 0}]",2575961,Shot,3197,1H,996.913283,100.0,180454874,"[403, 201, 1214, 1802]",16.61522138333333,91,46,"['Head/body', 'Opportunity', 'Position: Out high center', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.801147891956333,15.38,13,12,0.5290905833333319,Touch,Corner
44,3399,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 1209}, {'id': 1801}]",351010,"[{'y': 53, 'x': 97}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,1058.6424029999998,100.0,180456201,"[101, 403, 1209, 1801]",17.644040049999997,97,53,"['Goal', 'Head/body', 'Position: Goal high right', 'Accurate']",1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.704726710568547,31.76,5,45,0.023037433333332302,Air duel,Air duel
45,3425,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",69513,"[{'y': 67, 'x': 93}, {'y': 0, 'x': 0}]",2575961,Shot,3197,1H,1206.199307,100.0,180454913,"[1901, 401, 201, 1203, 1801]",20.103321783333335,93,67,"['Counter attack', 'Left foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.271209439986992,56.37,5,27,0.012748950000002424,Ground defending duel,Ground attacking duel
46,3465,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",285109,"[{'y': 59, 'x': 91}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,1315.423949,100.0,180455059,"[402, 201, 1203, 1801]",21.923732483333332,91,59,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.114180131705625,31.76,12,44,0.5993087499999987,Clearance,Simple pass
47,3488,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",11063,"[{'y': 39, 'x': 91}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,1376.164822,100.0,180456202,"[101, 401, 201, 1202, 1801]",22.936080366666665,91,39,"['Goal', 'Left foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.850105484762574,37.11,69,86,0.7920634,Touch,Simple pass
48,3628,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",286226,"[{'y': 29, 'x': 75}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,1871.999511,100.0,180455252,"[402, 201, 1201, 1801]",31.19999185,75,29,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.58690588757128,27.47,75,96,0.38372256666666615,Foul,Simple pass
49,3653,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",20449,"[{'y': 45, 'x': 83}, {'y': 100, 'x': 100}]",2575961,Shot,3157,1H,1950.1050329999998,100.0,180455275,"[402, 2101, 1802]",32.50175055,83,45,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.143456120596202,10.32,14,69,0.043070299999996564,Ground defending duel,Simple pass
