,index,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,tagsList,minut,x_position,y_position,TagNames,Accurate,Assist,Counter attack,Goal,Head/body,Key pass,Left foot,Position: Goal center,Position: Goal center left,Position: Goal center right,Position: Goal high center,Position: Goal high left,Position: Goal high right,Position: Goal low center,Position: Goal low left,Position: Goal low right,Position: Out center left,Position: Out center right,Position: Out high center,Position: Out high left,Position: Out high right,Position: Out low left,Position: Out low right,Position: Post center left,Position: Post center right,Position: Post high center,Position: Post high left,Position: Post high right,Position: Post low left,Position: Post low right,Right foot,distance,angle,x_coordinate_recovery,y_coordinate_recovery,possesion_time,recovery_way,assist_type
0,46,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}]",25413,"[{'y': 41, 'x': 88}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,94.59578800000004,100.0,177959212,"[101, 402, 201, 1205, 1801]",1.5765964666666674,88,41,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal low left', 'Accurate']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.891814136389813,24.9,4,86,0.15869575000000036,Ground defending duel,Cross
1,62,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1211}, {'id': 1802}]",26150,"[{'y': 52, 'x': 85}, {'y': 100, 'x': 100}]",2499719,Shot,1631,1H,179.85478500000002,100.0,177959247,"[401, 201, 1211, 1802]",2.9975797500000003,85,52,"['Left foot', 'Opportunity', 'Position: Out center left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.803559725580817,4.72,7,59,0.025617683333333474,Air duel,Air duel
2,91,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1207}, {'id': 1801}]",14763,"[{'y': 52, 'x': 96}, {'y': 100, 'x': 100}]",2499719,Shot,1631,1H,254.745027,100.0,177959280,"[101, 403, 201, 1207, 1801]",4.24575045,96,52,"['Goal', 'Head/body', 'Opportunity', 'Position: Goal high center', 'Accurate']",1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.396589587396124,17.2,4,48,0.014199016666666786,Air duel,Air duel
3,128,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",7868,"[{'y': 33, 'x': 81}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,425.824035,100.0,177959289,"[401, 201, 1215, 1802]",7.097067249999999,81,33,"['Left foot', 'Opportunity', 'Position: Out high left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22.805810663074446,28.98,47,90,0.07930533333333223,Ground defending duel,Acceleration
4,249,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1205}, {'id': 1801}]",7868,"[{'y': 30, 'x': 75}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,815.4620150000001,100.0,177959429,"[402, 201, 1205, 1801]",13.591033583333335,75,30,"['Right foot', 'Opportunity', 'Position: Goal low left', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.292703869735206,26.35,26,49,0.02429955000000028,Ground defending duel,Ground attacking duel
5,394,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",7945,"[{'y': 39, 'x': 90}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1286.06165,100.0,177959606,"[401, 2101, 1802]",21.434360833333336,90,39,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.703247616259395,34.25,24,64,0.14212555000000293,Ground defending duel,Cross
6,401,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",49876,"[{'y': 36, 'x': 69}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1301.831901,100.0,177959611,"[401, 2101, 1802]",21.69719835,69,36,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.79811385269894,15.62,47,46,0.20103036666666796,Air duel,Simple pass
7,493,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",7945,"[{'y': 58, 'x': 86}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1546.2229710000001,100.0,177959714,"[402, 2101, 1802]",25.77038285,86,58,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.592626462530298,19.48,26,37,0.05064469999999943,Ground defending duel,Simple pass
8,514,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1204}, {'id': 1801}]",14869,"[{'y': 32, 'x': 90}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1583.298344,100.0,177959740,"[401, 201, 1204, 1801]",26.388305733333333,90,32,"['Left foot', 'Opportunity', 'Position: Goal center left', 'Accurate']",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.720687007888682,48.09,17,71,0.035958733333334436,Air duel,Air duel
9,519,10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",120339,"[{'y': 36, 'x': 73}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,1605.799842,100.0,177959749,"[402, 1216, 1802]",26.763330699999997,73,36,"['Right foot', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.774695632365408,17.8,7,61,0.03860733333333499,Clearance,Corner
10,554,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",12829,"[{'y': 54, 'x': 94}, {'y': 100, 'x': 100}]",2499719,Shot,1631,1H,1710.855093,100.0,177959759,"[101, 402, 201, 1203, 1801]",28.514251549999997,94,54,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.815423684555492,22.43,33,34,0.09582429999999675,Simple pass,Cross
11,640,10,Shot,"[{'id': 1901}, {'id': 403}, {'id': 201}, {'id': 1210}, {'id': 1802}]",14763,"[{'y': 58, 'x': 92}, {'y': 100, 'x': 100}]",2499719,Shot,1631,1H,1969.136309,100.0,177959853,"[1901, 403, 201, 1210, 1802]",32.81893848333333,92,58,"['Counter attack', 'Head/body', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.879271228182782,31.76,11,41,0.02359264999999766,Air duel,Air duel
12,727,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",49876,"[{'y': 40, 'x': 72}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,2255.232197,100.0,177959948,"[401, 2101, 1802]",37.58720328333333,72,40,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.10996512784431,12.47,31,66,0.338493899999996,Foul,Free Kick
13,895,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",25413,"[{'y': 48, 'x': 87}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,2813.844402,100.0,177960131,"[402, 2101, 1802]",46.897406700000005,87,48,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.711765021323847,5.44,85,95,0.014172733333339238,Simple pass,Clearance
14,898,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",7945,"[{'y': 50, 'x': 92}, {'y': 0, 'x': 0}]",2499719,Shot,1609,1H,2815.900791,100.0,177960130,"[101, 402, 201, 1203, 1801]",46.93167985,92,50,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.400000000000006,0.0,85,92,0.011097266666666883,Ground defending duel,Touch
15,979,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1210}, {'id': 1802}]",3319,"[{'y': 64, 'x': 71}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,231.5146890000001,100.0,177960206,"[401, 201, 1210, 1802]",48.85857815,71,64,"['Left foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.780693825025285,16.64,29,91,0.17867485000000016,Ground defending duel,Simple pass
16,1008,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1213}, {'id': 1802}]",26150,"[{'y': 50, 'x': 92}, {'y': 100, 'x': 100}]",2499719,Shot,1631,2H,340.664542,100.0,177960274,"[403, 201, 1213, 1802]",50.67774236666666,92,50,"['Head/body', 'Opportunity', 'Position: Out center right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.400000000000006,0.0,9,49,0.017989333333332524,Air duel,Air duel
17,1099,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1207}, {'id': 1801}]",26150,"[{'y': 59, 'x': 75}, {'y': 100, 'x': 100}]",2499719,Shot,1631,2H,594.4255840000002,100.0,177960369,"[402, 201, 1207, 1801]",54.90709306666667,75,59,"['Right foot', 'Opportunity', 'Position: Goal high center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.893958429357326,12.56,32,57,0.016400333333329797,Ground defending duel,Ground attacking duel
18,1107,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1205}, {'id': 1801}]",12829,"[{'y': 54, 'x': 92}, {'y': 100, 'x': 100}]",2499719,Shot,1631,2H,634.3122360000002,100.0,177960379,"[101, 403, 201, 1205, 1801]",55.571870600000004,92,54,"['Goal', 'Head/body', 'Opportunity', 'Position: Goal low left', 'Accurate']",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.79317917479225,17.2,8,45,0.011507216666672093,Air duel,Air duel
19,1147,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1203}, {'id': 1801}]",7868,"[{'y': 55, 'x': 77}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,824.6188490000001,100.0,177960382,"[402, 201, 1203, 1801]",58.74364748333333,77,55,"['Right foot', 'Opportunity', 'Position: Goal center', 'Accurate']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.36770403628541,7.66,8,88,0.06824278333333211,Ground defending duel,Simple pass
20,1217,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",167145,"[{'y': 68, 'x': 91}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,993.6891310000001,100.0,177960457,"[402, 201, 1202, 1801]",61.561485516666664,91,68,"['Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.039697470361567,51.07,10,74,0.10405208333332894,Ground defending duel,Smart pass
21,1309,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",7870,"[{'y': 56, 'x': 90}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1346.1635809999998,100.0,177960557,"[403, 201, 1212, 1802]",67.43605968333333,90,56,"['Head/body', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11.200892821556682,20.38,33,89,0.13834779999999114,Head pass,Cross
22,1334,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1206}, {'id': 1801}]",49876,"[{'y': 56, 'x': 72}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1454.7866809999994,100.0,177960594,"[401, 201, 1206, 1801]",69.24644468333332,72,56,"['Left foot', 'Opportunity', 'Position: Goal center right', 'Accurate']",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.657545414278648,7.56,4,81,0.027739916666661202,Touch,Cross
23,1348,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",3319,"[{'y': 47, 'x': 87}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1528.0552289999994,100.0,177960609,"[401, 2101, 1802]",70.46758714999999,87,47,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.788582233137683,8.13,67,100,0.4175255999999905,Ball out of the field,Simple pass
24,1420,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",7868,"[{'y': 72, 'x': 86}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1700.3940929999999,100.0,177960681,"[402, 2101, 201, 1802]",73.33990155,86,72,"['Right foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20.50804720103794,44.21,22,88,0.16175218333331998,Ground defending duel,Simple pass
25,1425,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",7868,"[{'y': 66, 'x': 66}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1719.8349280000002,100.0,177960688,"[402, 2101, 1802]",73.66391546666667,66,66,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.18400193631665,16.24,0,65,0.26444478333334587,Ball out of the field,Simple pass
26,1432,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1212}, {'id': 1802}]",3319,"[{'y': 33, 'x': 92}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1734.123471,100.0,177960697,"[401, 201, 1212, 1802]",73.90205785,92,33,"['Left foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.8802917836766,52.76,11,54,0.026629933333339295,Ground loose ball duel,Ground loose ball duel
27,1512,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1213}, {'id': 1802}]",7868,"[{'y': 66, 'x': 73}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,1997.314424,100.0,177960786,"[402, 201, 1213, 1802]",78.28857373333332,73,66,"['Right foot', 'Opportunity', 'Position: Out center right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.197392271519067,20.15,21,62,0.04426589999997077,Ground defending duel,Simple pass
28,1552,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 201}, {'id': 1802}]",49876,"[{'y': 54, 'x': 68}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2126.758002,100.0,177960827,"[401, 2101, 201, 1802]",80.4459667,68,54,"['Left foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.700445100918174,4.42,17,62,0.2990983833333445,Ground defending duel,Simple pass
29,1558,10,Shot,"[{'id': 403}, {'id': 1215}, {'id': 1802}]",7870,"[{'y': 32, 'x': 92}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2147.66277,100.0,177960831,"[403, 1215, 1802]",80.79437949999999,92,32,"['Head/body', 'Position: Out high left', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.403124660989368,54.32,8,68,0.005037666666652285,Air duel,Air duel
30,1570,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1204}, {'id': 1801}]",7870,"[{'y': 63, 'x': 94}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2231.119656,100.0,177960849,"[101, 402, 201, 1204, 1801]",82.1853276,94,63,"['Goal', 'Right foot', 'Opportunity', 'Position: Goal center left', 'Accurate']",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.540042694410683,53.29,11,47,0.0878078333333292,Clearance,Simple pass
31,1605,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1207}, {'id': 1801}]",25413,"[{'y': 34, 'x': 90}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2354.807116,100.0,177960899,"[401, 201, 1207, 1801]",84.24678526666666,90,34,"['Left foot', 'Opportunity', 'Position: Goal high center', 'Accurate']",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.778700890132393,44.73,10,63,0.009677966666671978,Ground defending duel,Ground attacking duel
32,1613,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1208}, {'id': 1801}]",26010,"[{'y': 44, 'x': 91}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2374.620655,100.0,177960902,"[101, 403, 201, 1208, 1801]",84.57701091666667,91,44,"['Goal', 'Head/body', 'Opportunity', 'Position: Goal high left', 'Accurate']",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.223135526833245,22.43,8,54,0.002335400000006871,Air duel,Air duel
33,1765,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",7870,"[{'y': 58, 'x': 73}, {'y': 0, 'x': 0}]",2499719,Shot,1609,2H,2997.086392,100.0,177961036,"[402, 201, 1216, 1802]",94.95143986666668,73,58,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28.822950924567035,10.39,7,53,0.07658028333334244,Launch,Head pass
34,1850,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",340386,"[{'y': 37, 'x': 89}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,189.56086399999998,100.0,178147383,"[402, 2101, 201, 1802]",3.159347733333333,89,37,"['Right foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.311009747743167,36.19,9,66,0.02041114999999971,Ground defending duel,Ground attacking duel
35,1965,10,Shot,"[{'id': 402}, {'id': 1216}, {'id': 1802}]",70083,"[{'y': 29, 'x': 80}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,534.5260099999999,100.0,178147515,"[402, 1216, 1802]",8.908766833333333,80,29,"['Right foot', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.046406927940783,33.02,19,55,0.3202471333333321,Simple pass,Simple pass
36,2050,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1216}, {'id': 1802}]",105339,"[{'y': 59, 'x': 89}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,794.0711759999999,100.0,178147599,"[403, 201, 1216, 1802]",13.234519599999999,89,59,"['Head/body', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.94700737622405,26.86,10,43,0.019969099999999074,Air duel,Air duel
37,2302,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",340386,"[{'y': 56, 'x': 92}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,1995.6891670000002,100.0,178147857,"[402, 201, 1201, 1801]",33.26148611666667,92,56,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.261209424259885,24.9,29,44,0.7450890666666652,High pass,Cross
38,2306,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1219}, {'id': 1802}]",340386,"[{'y': 42, 'x': 93}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,1998.335772,100.0,178147864,"[401, 201, 1219, 1802]",33.3055962,93,42,"['Left foot', 'Opportunity', 'Position: Post low left', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.003471552684548,35.28,7,62,0.02312264999999769,Ground loose ball duel,Ground loose ball duel
39,2485,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1207}, {'id': 1801}]",9097,"[{'y': 38, 'x': 88}, {'y': 0, 'x': 0}]",2499720,Shot,1651,1H,2675.1068579999996,100.0,178148040,"[403, 201, 1207, 1801]",44.585114299999994,88,38,"['Head/body', 'Opportunity', 'Position: Goal high center', 'Accurate']",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.818906842274158,31.76,10,63,0.01668086666666113,Air duel,Air duel
40,2494,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",340386,"[{'y': 41, 'x': 77}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,2697.809486,100.0,178148051,"[402, 201, 1216, 1802]",44.96349143333334,77,41,"['Right foot', 'Opportunity', 'Position: Out high right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.84844059493473,13.62,33,73,0.0302744166666713,Air duel,Air duel
41,2525,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",70086,"[{'y': 29, 'x': 79}, {'y': 100, 'x': 100}]",2499720,Shot,1625,1H,2823.142701,100.0,178148089,"[402, 2101, 1802]",47.052378350000005,79,29,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.933086973979783,31.76,77,0,0.08844306666667734,Ball out of the field,Touch
42,2646,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",105339,"[{'y': 38, 'x': 80}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,300.2927880000002,100.0,178148227,"[402, 201, 1202, 1801]",50.004879800000005,80,38,"['Right foot', 'Opportunity', 'Position: Goal low right', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.401785643113364,20.38,10,60,0.03643430000000336,Clearance,Cross
43,2686,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1210}, {'id': 1802}]",8325,"[{'y': 34, 'x': 86}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,425.74267800000007,100.0,178148269,"[402, 201, 1210, 1802]",52.095711300000005,86,34,"['Right foot', 'Opportunity', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18.006943105369107,35.28,23,73,0.025829183333335948,Simple pass,Ground attacking duel
44,2737,10,Shot,"[{'id': 402}, {'id': 1210}, {'id': 1802}]",466,"[{'y': 39, 'x': 74}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,617.873662,100.0,178148296,"[402, 1210, 1802]",55.29789436666667,74,39,"['Right foot', 'Position: Out low right', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28.22078134992013,14.68,8,55,0.009108233333336102,Air duel,Air duel
45,2739,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",8242,"[{'y': 44, 'x': 88}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,621.3165239999997,100.0,178148303,"[402, 2101, 201, 1802]",55.3552754,88,44,"['Right foot', 'Blocked', 'Opportunity', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.18976876218836,17.2,8,55,0.06648926666666455,Air duel,Head pass
46,2744,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",9097,"[{'y': 55, 'x': 87}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,658.4898189999999,100.0,178148310,"[402, 201, 1201, 1801]",55.97483031666667,87,55,"['Right foot', 'Opportunity', 'Position: Goal low center', 'Accurate']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.031571544199892,13.39,100,100,0.013667099999999266,Goalkeeper leaving line,Corner
47,2746,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9097,"[{'y': 48, 'x': 87}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,659.4739020000002,100.0,178148311,"[401, 2101, 1802]",55.9912317,87,48,"['Left foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.711765021323847,5.44,100,100,0.0026344666666631156,Reflexes,Shot
48,2748,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",466,"[{'y': 66, 'x': 72}, {'y': 0, 'x': 0}]",2499720,Shot,1651,2H,661.855783,100.0,178148315,"[402, 201, 1212, 1802]",56.03092971666666,72,66,"['Right foot', 'Opportunity', 'Position: Out low left', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.185252925060595,19.48,7,53,0.005223866666661081,Touch,Shot
49,2790,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",38021,"[{'y': 58, 'x': 71}, {'y': 100, 'x': 100}]",2499720,Shot,1625,2H,771.5175410000003,100.0,178148363,"[402, 2101, 1802]",57.85862568333334,71,58,"['Right foot', 'Blocked', 'Not accurate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.890815787220646,9.69,22,56,0.10262365000000528,Ground defending duel,Simple pass
